OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteVolume,NumberTrades,BaseVolumne,QuoteVolumne,Ignored
2020-07-17 15:02:00,0.00188870,0.00189010,0.00188870,0.00188880,227.84000000,2020-07-17 15:02:59.999,0.43044480,37,14.42000000,0.02724775,0
2020-07-17 15:03:00,0.00188910,0.00189030,0.00188770,0.00188890,570.14000000,2020-07-17 15:03:59.999,1.07667722,36,273.52000000,0.51667508,0
2020-07-17 15:04:00,0.00188970,0.00189050,0.00188970,0.00189050,193.53000000,2020-07-17 15:04:59.999,0.36580048,18,116.82000000,0.22083753,0
2020-07-17 15:05:00,0.00189050,0.00189060,0.00188970,0.00188990,418.67000000,2020-07-17 15:05:59.999,0.79148452,44,247.95000000,0.46875398,0
2020-07-17 15:06:00,0.00188990,0.00189300,0.00188970,0.00189080,983.75000000,2020-07-17 15:06:59.999,1.86011816,58,899.66000000,1.70111351,0
2020-07-17 15:07:00,0.00189140,0.00189180,0.00188990,0.00189060,144.11000000,2020-07-17 15:07:59.999,0.27249350,37,69.25000000,0.13094050,0
2020-07-17 15:08:00,0.00188990,0.00189080,0.00188990,0.00189080,111.52000000,2020-07-17 15:08:59.999,0.21084802,27,87.15000000,0.16477870,0
2020-07-17 15:09:00,0.00189070,0.00189230,0.00189070,0.00189180,482.55000000,2020-07-17 15:09:59.999,0.91245624,20,443.78000000,0.83912000,0
2020-07-17 15:10:00,0.00189170,0.00189220,0.00189150,0.00189210,105.65000000,2020-07-17 15:10:59.999,0.19989891,24,53.35000000,0.10094280,0
2020-07-17 15:11:00,0.00189190,0.00189210,0.00189170,0.00189190,22.21000000,2020-07-17 15:11:59.999,0.04202104,15,9.41000000,0.01780463,0
2020-07-17 15:12:00,0.00189210,0.00189340,0.00189180,0.00189270,342.71000000,2020-07-17 15:12:59.999,0.64864491,40,293.76000000,0.55603432,0
2020-07-17 15:13:00,0.00189270,0.00189300,0.00189100,0.00189230,558.99000000,2020-07-17 15:13:59.999,1.05733677,34,67.77000000,0.12826142,0
2020-07-17 15:14:00,0.00189250,0.00189290,0.00189140,0.00189220,227.67000000,2020-07-17 15:14:59.999,0.43076088,30,148.16000000,0.28036866,0
2020-07-17 15:15:00,0.00189220,0.00189340,0.00189150,0.00189270,2723.79000000,2020-07-17 15:15:59.999,5.15391013,41,93.56000000,0.17704990,0
2020-07-17 15:16:00,0.00189290,0.00189350,0.00189070,0.00189170,2770.78000000,2020-07-17 15:16:59.999,5.23985988,69,190.47000000,0.36033521,0
2020-07-17 15:17:00,0.00189110,0.00189250,0.00189070,0.00189200,407.87000000,2020-07-17 15:17:59.999,0.77169338,72,345.56000000,0.65383495,0
2020-07-17 15:18:00,0.00189130,0.00189420,0.00189120,0.00189420,646.74000000,2020-07-17 15:18:59.999,1.22405539,57,397.97000000,0.75345063,0
2020-07-17 15:19:00,0.00189420,0.00189550,0.00189260,0.00189550,635.47000000,2020-07-17 15:19:59.999,1.20332298,81,91.30000000,0.17297262,0
2020-07-17 15:20:00,0.00189560,0.00189750,0.00189250,0.00189250,1560.37000000,2020-07-17 15:20:59.999,2.95944817,123,1058.18000000,2.00753587,0
2020-07-17 15:21:00,0.00189280,0.00189300,0.00189190,0.00189280,62.51000000,2020-07-17 15:21:59.999,0.11829525,27,45.26000000,0.08565097,0
2020-07-17 15:22:00,0.00189270,0.00189650,0.00189270,0.00189630,745.68000000,2020-07-17 15:22:59.999,1.41321877,72,335.28000000,0.63551971,0
2020-07-17 15:23:00,0.00189580,0.00189640,0.00189450,0.00189640,431.27000000,2020-07-17 15:23:59.999,0.81742982,48,131.09000000,0.24858482,0
2020-07-17 15:24:00,0.00189630,0.00189880,0.00189520,0.00189830,1356.22000000,2020-07-17 15:24:59.999,2.57192139,151,776.51000000,1.47257185,0
2020-07-17 15:25:00,0.00189800,0.00190050,0.00189670,0.00190040,677.82000000,2020-07-17 15:25:59.999,1.28706815,128,492.71000000,0.93588995,0
2020-07-17 15:26:00,0.00190030,0.00190080,0.00189940,0.00190060,190.21000000,2020-07-17 15:26:59.999,0.36147566,43,154.24000000,0.29313043,0
2020-07-17 15:27:00,0.00190050,0.00190140,0.00190020,0.00190140,344.53000000,2020-07-17 15:27:59.999,0.65497066,60,310.23000000,0.58977382,0
2020-07-17 15:28:00,0.00190130,0.00190220,0.00190130,0.00190150,242.06000000,2020-07-17 15:28:59.999,0.46035331,107,182.14000000,0.34640800,0
2020-07-17 15:29:00,0.00190190,0.00190240,0.00189890,0.00189990,1269.75000000,2020-07-17 15:29:59.999,2.41244580,84,255.79000000,0.48637117,0
2020-07-17 15:30:00,0.00189990,0.00189990,0.00189670,0.00189810,1742.95000000,2020-07-17 15:30:59.999,3.30726252,81,96.13000000,0.18252623,0
2020-07-17 15:31:00,0.00189810,0.00189890,0.00189670,0.00189670,132.47000000,2020-07-17 15:31:59.999,0.25147955,39,108.81000000,0.20657824,0
2020-07-17 15:32:00,0.00189760,0.00189990,0.00189700,0.00189930,408.88000000,2020-07-17 15:32:59.999,0.77639902,62,379.27000000,0.72015364,0
2020-07-17 15:33:00,0.00189990,0.00190010,0.00189870,0.00189920,2559.71000000,2020-07-17 15:33:59.999,4.86287707,40,154.10000000,0.29275729,0
2020-07-17 15:34:00,0.00189900,0.00189980,0.00189820,0.00189940,104.93000000,2020-07-17 15:34:59.999,0.19927294,36,78.77000000,0.14960100,0
2020-07-17 15:35:00,0.00189940,0.00189980,0.00189850,0.00189850,57.91000000,2020-07-17 15:35:59.999,0.10999694,24,49.56000000,0.09413983,0
2020-07-17 15:36:00,0.00189860,0.00189870,0.00189820,0.00189830,176.90000000,2020-07-17 15:36:59.999,0.33581725,35,25.02000000,0.04749577,0
2020-07-17 15:37:00,0.00189830,0.00189910,0.00189820,0.00189890,268.27000000,2020-07-17 15:37:59.999,0.50933888,28,143.96000000,0.27337071,0
2020-07-17 15:38:00,0.00189900,0.00189910,0.00189820,0.00189820,194.02000000,2020-07-17 15:38:59.999,0.36837900,24,96.81000000,0.18384260,0
2020-07-17 15:39:00,0.00189840,0.00189950,0.00189820,0.00189890,179.35000000,2020-07-17 15:39:59.999,0.34057412,48,150.26000000,0.28534352,0
2020-07-17 15:40:00,0.00189880,0.00190170,0.00189870,0.00190030,144.88000000,2020-07-17 15:40:59.999,0.27531257,47,111.17000000,0.21125777,0
2020-07-17 15:41:00,0.00190060,0.00190060,0.00189820,0.00189860,338.75000000,2020-07-17 15:41:59.999,0.64324873,26,166.81000000,0.31673979,0
2020-07-17 15:42:00,0.00189860,0.00189880,0.00189820,0.00189880,381.06000000,2020-07-17 15:42:59.999,0.72334757,19,28.23000000,0.05359821,0
2020-07-17 15:43:00,0.00189880,0.00189880,0.00189820,0.00189840,718.37000000,2020-07-17 15:43:59.999,1.36361317,68,17.16000000,0.03257616,0
2020-07-17 15:44:00,0.00189840,0.00189880,0.00189700,0.00189700,242.74000000,2020-07-17 15:44:59.999,0.46084642,31,131.42000000,0.24953477,0
2020-07-17 15:45:00,0.00189800,0.00189880,0.00189710,0.00189880,171.13000000,2020-07-17 15:45:59.999,0.32488608,30,159.46000000,0.30273437,0
2020-07-17 15:46:00,0.00189860,0.00190150,0.00189860,0.00190060,741.39000000,2020-07-17 15:46:59.999,1.40784629,38,680.77000000,1.29270875,0
2020-07-17 15:47:00,0.00190100,0.00190160,0.00190100,0.00190110,1424.80000000,2020-07-17 15:47:59.999,2.70869995,34,66.60000000,0.12662483,0
2020-07-17 15:48:00,0.00190070,0.00190180,0.00189990,0.00190170,306.74000000,2020-07-17 15:48:59.999,0.58321844,50,274.17000000,0.52129739,0
2020-07-17 15:49:00,0.00190170,0.00190390,0.00190030,0.00190350,3603.66000000,2020-07-17 15:49:59.999,6.85699022,172,3546.25000000,6.74778240,0
2020-07-17 15:50:00,0.00190310,0.00190340,0.00190300,0.00190320,84.74000000,2020-07-17 15:50:59.999,0.16126729,40,22.22000000,0.04229112,0
2020-07-17 15:51:00,0.00190300,0.00190310,0.00190210,0.00190280,995.76000000,2020-07-17 15:51:59.999,1.89446981,30,206.30000000,0.39247123,0
2020-07-17 15:52:00,0.00190280,0.00190480,0.00190180,0.00190480,1327.92000000,2020-07-17 15:52:59.999,2.52681577,138,525.69000000,1.00065551,0
2020-07-17 15:53:00,0.00190470,0.00190590,0.00190320,0.00190380,1275.13000000,2020-07-17 15:53:59.999,2.42902852,141,347.68000000,0.66232260,0
2020-07-17 15:54:00,0.00190350,0.00190730,0.00190290,0.00190730,848.33000000,2020-07-17 15:54:59.999,1.61533566,140,255.16000000,0.48618872,0
2020-07-17 15:55:00,0.00190720,0.00190950,0.00190720,0.00190900,1770.95000000,2020-07-17 15:55:59.999,3.37988327,218,1708.32000000,3.26037869,0
2020-07-17 15:56:00,0.00190900,0.00190900,0.00190550,0.00190810,299.14000000,2020-07-17 15:56:59.999,0.57061998,54,45.51000000,0.08679871,0
2020-07-17 15:57:00,0.00190820,0.00190820,0.00190610,0.00190720,146.58000000,2020-07-17 15:57:59.999,0.27947391,30,19.93000000,0.03801876,0
2020-07-17 15:58:00,0.00190810,0.00190810,0.00190220,0.00190260,1096.42000000,2020-07-17 15:58:59.999,2.08679821,83,148.44000000,0.28245473,0
2020-07-17 15:59:00,0.00190410,0.00190410,0.00190210,0.00190210,68.06000000,2020-07-17 15:59:59.999,0.12949033,34,49.22000000,0.09365138,0
2020-07-17 16:00:00,0.00190210,0.00190250,0.00189900,0.00189900,1895.29000000,2020-07-17 16:00:59.999,3.60029100,98,174.15000000,0.33104166,0
2020-07-17 16:01:00,0.00189930,0.00190210,0.00189860,0.00190070,807.88000000,2020-07-17 16:01:59.999,1.53540748,67,474.83000000,0.90250752,0
2020-07-17 16:02:00,0.00189990,0.00190050,0.00189980,0.00189990,202.40000000,2020-07-17 16:02:59.999,0.38454890,58,165.57000000,0.31457933,0
2020-07-17 16:03:00,0.00189990,0.00190040,0.00189770,0.00189840,428.63000000,2020-07-17 16:03:59.999,0.81420964,70,261.04000000,0.49598463,0
2020-07-17 16:04:00,0.00189830,0.00189990,0.00189770,0.00189860,289.32000000,2020-07-17 16:04:59.999,0.54939193,85,188.83000000,0.35863147,0
2020-07-17 16:05:00,0.00189940,0.00189940,0.00189840,0.00189860,176.80000000,2020-07-17 16:05:59.999,0.33576473,37,72.27000000,0.13725875,0
2020-07-17 16:06:00,0.00189900,0.00189900,0.00189740,0.00189780,253.47000000,2020-07-17 16:06:59.999,0.48111248,38,49.12000000,0.09324217,0
2020-07-17 16:07:00,0.00189780,0.00189780,0.00189690,0.00189690,45.75000000,2020-07-17 16:07:59.999,0.08679410,38,14.99000000,0.02843932,0
2020-07-17 16:08:00,0.00189710,0.00189770,0.00189690,0.00189720,257.90000000,2020-07-17 16:08:59.999,0.48928334,49,183.67000000,0.34846386,0
2020-07-17 16:09:00,0.00189740,0.00189860,0.00189700,0.00189810,334.29000000,2020-07-17 16:09:59.999,0.63426202,99,120.20000000,0.22810077,0
2020-07-17 16:10:00,0.00189750,0.00189810,0.00189690,0.00189810,285.51000000,2020-07-17 16:10:59.999,0.54168850,39,101.62000000,0.19280810,0
2020-07-17 16:11:00,0.00189820,0.00189870,0.00189700,0.00189870,176.40000000,2020-07-17 16:11:59.999,0.33467616,25,97.00000000,0.18404696,0
2020-07-17 16:12:00,0.00189870,0.00189990,0.00189870,0.00189970,329.74000000,2020-07-17 16:12:59.999,0.62640478,56,305.34000000,0.58006526,0
2020-07-17 16:13:00,0.00189910,0.00189980,0.00189870,0.00189980,133.24000000,2020-07-17 16:13:59.999,0.25303356,34,38.82000000,0.07374101,0
2020-07-17 16:14:00,0.00189960,0.00189970,0.00189740,0.00189850,956.56000000,2020-07-17 16:14:59.999,1.81604377,29,311.88000000,0.59205512,0
2020-07-17 16:15:00,0.00189830,0.00189840,0.00189780,0.00189800,89.99000000,2020-07-17 16:15:59.999,0.17081176,56,58.42000000,0.11089604,0
2020-07-17 16:16:00,0.00189790,0.00189820,0.00189790,0.00189790,487.16000000,2020-07-17 16:16:59.999,0.92460661,61,138.97000000,0.26377312,0
2020-07-17 16:17:00,0.00189790,0.00189790,0.00189700,0.00189700,461.48000000,2020-07-17 16:17:59.999,0.87577128,16,1.60000000,0.00303535,0
2020-07-17 16:18:00,0.00189700,0.00189750,0.00189700,0.00189700,74.64000000,2020-07-17 16:18:59.999,0.14160436,34,53.52000000,0.10153972,0
2020-07-17 16:19:00,0.00189710,0.00189790,0.00189690,0.00189710,86.71000000,2020-07-17 16:19:59.999,0.16450757,44,55.57000000,0.10543271,0
2020-07-17 16:20:00,0.00189710,0.00189740,0.00189690,0.00189690,96.13000000,2020-07-17 16:20:59.999,0.18237447,41,49.60000000,0.09410346,0
2020-07-17 16:21:00,0.00189700,0.00189840,0.00189660,0.00189820,360.74000000,2020-07-17 16:21:59.999,0.68458993,39,280.24000000,0.53185569,0
2020-07-17 16:22:00,0.00189820,0.00189830,0.00189690,0.00189720,80.75000000,2020-07-17 16:22:59.999,0.15321420,29,17.98000000,0.03412802,0
2020-07-17 16:23:00,0.00189740,0.00189760,0.00189660,0.00189660,185.36000000,2020-07-17 16:23:59.999,0.35158465,38,52.94000000,0.10041820,0
2020-07-17 16:24:00,0.00189670,0.00189780,0.00189630,0.00189720,512.08000000,2020-07-17 16:24:59.999,0.97159775,60,439.59000000,0.83410980,0
2020-07-17 16:25:00,0.00189670,0.00189760,0.00189630,0.00189720,227.10000000,2020-07-17 16:25:59.999,0.43085749,46,172.04000000,0.32642210,0
2020-07-17 16:26:00,0.00189720,0.00189780,0.00189630,0.00189730,112.29000000,2020-07-17 16:26:59.999,0.21303047,25,40.04000000,0.07597278,0
2020-07-17 16:27:00,0.00189730,0.00189730,0.00189720,0.00189730,208.12000000,2020-07-17 16:27:59.999,0.39486024,19,9.25000000,0.01754999,0
2020-07-17 16:28:00,0.00189720,0.00189830,0.00189690,0.00189760,151.09000000,2020-07-17 16:28:59.999,0.28666133,42,85.01000000,0.16129502,0
2020-07-17 16:29:00,0.00189760,0.00189840,0.00189720,0.00189820,89.76000000,2020-07-17 16:29:59.999,0.17037030,39,64.76000000,0.12293419,0
2020-07-17 16:30:00,0.00189810,0.00189920,0.00189760,0.00189780,292.61000000,2020-07-17 16:30:59.999,0.55558227,24,272.07000000,0.51659599,0
2020-07-17 16:31:00,0.00189800,0.00189820,0.00189510,0.00189580,359.58000000,2020-07-17 16:31:59.999,0.68200026,77,22.31000000,0.04231842,0
2020-07-17 16:32:00,0.00189590,0.00189590,0.00189520,0.00189520,307.82000000,2020-07-17 16:32:59.999,0.58339092,33,15.01000000,0.02844989,0
2020-07-17 16:33:00,0.00189550,0.00189810,0.00189520,0.00189760,304.27000000,2020-07-17 16:33:59.999,0.57733526,43,246.16000000,0.46707186,0
2020-07-17 16:34:00,0.00189740,0.00189760,0.00189650,0.00189760,131.66000000,2020-07-17 16:34:59.999,0.24979274,35,103.72000000,0.19679023,0
2020-07-17 16:35:00,0.00189710,0.00189730,0.00189520,0.00189540,856.88000000,2020-07-17 16:35:59.999,1.62481884,52,346.94000000,0.65791127,0
2020-07-17 16:36:00,0.00189510,0.00189530,0.00189380,0.00189430,338.83000000,2020-07-17 16:36:59.999,0.64191370,136,167.97000000,0.31820129,0
2020-07-17 16:37:00,0.00189470,0.00189550,0.00189430,0.00189520,185.61000000,2020-07-17 16:37:59.999,0.35165821,26,49.70000000,0.09418819,0
2020-07-17 16:38:00,0.00189530,0.00189610,0.00189440,0.00189530,108.49000000,2020-07-17 16:38:59.999,0.20565330,30,82.35000000,0.15612322,0
2020-07-17 16:39:00,0.00189530,0.00189610,0.00189450,0.00189500,126.15000000,2020-07-17 16:39:59.999,0.23908892,22,59.73000000,0.11324395,0
2020-07-17 16:40:00,0.00189490,0.00189610,0.00189460,0.00189550,47.62000000,2020-07-17 16:40:59.999,0.09025429,26,38.86000000,0.07365529,0
2020-07-17 16:41:00,0.00189490,0.00189600,0.00189470,0.00189550,127.82000000,2020-07-17 16:41:59.999,0.24222884,73,13.63000000,0.02583796,0
2020-07-17 16:42:00,0.00189510,0.00189600,0.00189510,0.00189600,127.25000000,2020-07-17 16:42:59.999,0.24116956,26,38.50000000,0.07297890,0
2020-07-17 16:43:00,0.00189520,0.00189590,0.00189510,0.00189590,846.97000000,2020-07-17 16:43:59.999,1.60509607,17,9.60000000,0.01819597,0
2020-07-17 16:44:00,0.00189510,0.00189560,0.00189510,0.00189530,45.35000000,2020-07-17 16:44:59.999,0.08595082,21,12.53000000,0.02374898,0
2020-07-17 16:45:00,0.00189530,0.00189530,0.00189490,0.00189520,553.46000000,2020-07-17 16:45:59.999,1.04884183,33,17.61000000,0.03337569,0
2020-07-17 16:46:00,0.00189530,0.00189550,0.00189490,0.00189550,52.34000000,2020-07-17 16:46:59.999,0.09919666,26,21.99000000,0.04167982,0
2020-07-17 16:47:00,0.00189580,0.00189600,0.00189490,0.00189600,791.27000000,2020-07-17 16:47:59.999,1.49949520,34,29.75000000,0.05639164,0
2020-07-17 16:48:00,0.00189600,0.00189600,0.00189340,0.00189460,1117.29000000,2020-07-17 16:48:59.999,2.11697716,69,714.67000000,1.35407595,0
2020-07-17 16:49:00,0.00189460,0.00189540,0.00189230,0.00189370,765.09000000,2020-07-17 16:49:59.999,1.44901103,100,129.22000000,0.24471630,0
2020-07-17 16:50:00,0.00189360,0.00189430,0.00189340,0.00189430,109.68000000,2020-07-17 16:50:59.999,0.20769137,34,41.52000000,0.07862946,0
2020-07-17 16:51:00,0.00189410,0.00189420,0.00189290,0.00189420,78.81000000,2020-07-17 16:51:59.999,0.14926853,17,47.14000000,0.08928712,0
2020-07-17 16:52:00,0.00189420,0.00189510,0.00189420,0.00189510,37.12000000,2020-07-17 16:52:59.999,0.07032936,16,29.36000000,0.05562630,0
2020-07-17 16:53:00,0.00189510,0.00189530,0.00189460,0.00189460,45.26000000,2020-07-17 16:53:59.999,0.08576504,17,6.59000000,0.01248843,0
2020-07-17 16:54:00,0.00189460,0.00189530,0.00189350,0.00189360,257.31000000,2020-07-17 16:54:59.999,0.48745077,32,26.26000000,0.04975535,0
2020-07-17 16:55:00,0.00189390,0.00189460,0.00189110,0.00189190,1989.40000000,2020-07-17 16:55:59.999,3.76442332,139,659.86000000,1.24842806,0
2020-07-17 16:56:00,0.00189200,0.00190000,0.00189190,0.00189880,3874.34000000,2020-07-17 16:56:59.999,7.33721511,172,3742.37000000,7.08709852,0
2020-07-17 16:57:00,0.00189880,0.00190000,0.00189630,0.00189670,99.81000000,2020-07-17 16:57:59.999,0.18948832,19,15.69000000,0.02977438,0
2020-07-17 16:58:00,0.00189670,0.00189740,0.00189560,0.00189740,50.87000000,2020-07-17 16:58:59.999,0.09646780,20,17.38000000,0.03296451,0
2020-07-17 16:59:00,0.00189790,0.00189840,0.00189730,0.00189820,695.25000000,2020-07-17 16:59:59.999,1.31930341,21,81.96000000,0.15558652,0
2020-07-17 17:00:00,0.00189830,0.00189830,0.00189750,0.00189780,224.74000000,2020-07-17 17:00:59.999,0.42645045,24,12.84000000,0.02436695,0
2020-07-17 17:01:00,0.00189750,0.00190080,0.00189750,0.00190030,385.94000000,2020-07-17 17:01:59.999,0.73326405,49,303.92000000,0.57741945,0
2020-07-17 17:02:00,0.00190070,0.00190140,0.00190040,0.00190130,1282.96000000,2020-07-17 17:02:59.999,2.43890895,50,486.58000000,0.92504983,0
2020-07-17 17:03:00,0.00190130,0.00190130,0.00190110,0.00190120,2374.01000000,2020-07-17 17:03:59.999,4.51327222,90,103.67000000,0.19709709,0
2020-07-17 17:04:00,0.00190110,0.00190120,0.00190030,0.00190080,187.51000000,2020-07-17 17:04:59.999,0.35646550,36,25.10000000,0.04771203,0
2020-07-17 17:05:00,0.00190000,0.00190000,0.00189840,0.00189880,105.55000000,2020-07-17 17:05:59.999,0.20041634,28,11.80000000,0.02240909,0
2020-07-17 17:06:00,0.00189890,0.00190010,0.00189870,0.00189870,239.18000000,2020-07-17 17:06:59.999,0.45426457,38,108.06000000,0.20527140,0
2020-07-17 17:07:00,0.00189950,0.00190000,0.00189870,0.00189870,121.07000000,2020-07-17 17:07:59.999,0.22991696,29,33.70000000,0.06401380,0
2020-07-17 17:08:00,0.00189920,0.00189930,0.00189740,0.00189860,437.66000000,2020-07-17 17:08:59.999,0.83092615,60,25.07000000,0.04759665,0
2020-07-17 17:09:00,0.00189800,0.00189910,0.00189600,0.00189810,187.44000000,2020-07-17 17:09:59.999,0.35561223,50,78.63000000,0.14923418,0
2020-07-17 17:10:00,0.00189720,0.00189810,0.00189620,0.00189660,47.52000000,2020-07-17 17:10:59.999,0.09017115,30,34.53000000,0.06553056,0
2020-07-17 17:11:00,0.00189630,0.00189710,0.00189460,0.00189590,67.98000000,2020-07-17 17:11:59.999,0.12886231,44,20.19000000,0.03827105,0
2020-07-17 17:12:00,0.00189590,0.00189620,0.00189510,0.00189590,58.93000000,2020-07-17 17:12:59.999,0.11172601,24,32.07000000,0.06080517,0
2020-07-17 17:13:00,0.00189600,0.00189620,0.00189460,0.00189460,537.42000000,2020-07-17 17:13:59.999,1.01881293,47,437.39000000,0.82923243,0
2020-07-17 17:14:00,0.00189470,0.00189490,0.00189340,0.00189460,165.83000000,2020-07-17 17:14:59.999,0.31412598,64,70.65000000,0.13386491,0
2020-07-17 17:15:00,0.00189430,0.00189490,0.00189210,0.00189230,1139.14000000,2020-07-17 17:15:59.999,2.15632644,106,503.04000000,0.95199756,0
2020-07-17 17:16:00,0.00189230,0.00189280,0.00189100,0.00189100,821.09000000,2020-07-17 17:16:59.999,1.55305121,76,291.00000000,0.55031213,0
2020-07-17 17:17:00,0.00189100,0.00189460,0.00189080,0.00189360,1350.01000000,2020-07-17 17:17:59.999,2.55521591,81,351.46000000,0.66501257,0
2020-07-17 17:18:00,0.00189340,0.00189370,0.00189230,0.00189280,73.36000000,2020-07-17 17:18:59.999,0.13888396,35,45.40000000,0.08595188,0
2020-07-17 17:19:00,0.00189300,0.00189370,0.00189110,0.00189340,81.45000000,2020-07-17 17:19:59.999,0.15415873,47,27.73000000,0.05249079,0
2020-07-17 17:20:00,0.00189320,0.00189360,0.00189150,0.00189190,79.98000000,2020-07-17 17:20:59.999,0.15132415,36,7.97000000,0.01508080,0
2020-07-17 17:21:00,0.00189190,0.00189200,0.00189040,0.00189170,328.89000000,2020-07-17 17:21:59.999,0.62187491,88,114.98000000,0.21742411,0
2020-07-17 17:22:00,0.00189200,0.00189480,0.00189150,0.00189360,134.25000000,2020-07-17 17:22:59.999,0.25420833,29,20.08000000,0.03801516,0
2020-07-17 17:23:00,0.00189220,0.00189480,0.00189100,0.00189480,73.88000000,2020-07-17 17:23:59.999,0.13986350,44,58.99000000,0.11169136,0
2020-07-17 17:24:00,0.00189430,0.00189470,0.00189280,0.00189290,54.18000000,2020-07-17 17:24:59.999,0.10258160,25,15.67000000,0.02966605,0
2020-07-17 17:25:00,0.00189270,0.00189390,0.00189130,0.00189390,369.25000000,2020-07-17 17:25:59.999,0.69885194,52,194.21000000,0.36770818,0
2020-07-17 17:26:00,0.00189280,0.00189290,0.00189080,0.00189220,46.25000000,2020-07-17 17:26:59.999,0.08750054,20,14.74000000,0.02789204,0
2020-07-17 17:27:00,0.00189190,0.00189190,0.00189030,0.00189170,17.73000000,2020-07-17 17:27:59.999,0.03353215,23,11.00000000,0.02080881,0
2020-07-17 17:28:00,0.00189150,0.00189160,0.00189010,0.00189010,75.77000000,2020-07-17 17:28:59.999,0.14326648,57,22.24000000,0.04206379,0
2020-07-17 17:29:00,0.00189050,0.00189130,0.00189000,0.00189030,49.18000000,2020-07-17 17:29:59.999,0.09297213,38,20.40000000,0.03857237,0
2020-07-17 17:30:00,0.00189000,0.00189330,0.00189000,0.00189230,369.01000000,2020-07-17 17:30:59.999,0.69766468,39,332.75000000,0.62913092,0
2020-07-17 17:31:00,0.00189360,0.00189650,0.00189230,0.00189230,1193.96000000,2020-07-17 17:31:59.999,2.26279198,72,1141.64000000,2.16362913,0
2020-07-17 17:32:00,0.00189260,0.00189410,0.00189260,0.00189310,20.29000000,2020-07-17 17:32:59.999,0.03841786,12,15.78000000,0.02988167,0
2020-07-17 17:33:00,0.00189320,0.00189590,0.00189300,0.00189410,251.64000000,2020-07-17 17:33:59.999,0.47662699,22,70.67000000,0.13386277,0
2020-07-17 17:34:00,0.00189350,0.00189390,0.00189180,0.00189260,165.61000000,2020-07-17 17:34:59.999,0.31340341,35,112.64000000,0.21312543,0
2020-07-17 17:35:00,0.00189240,0.00189240,0.00189040,0.00189160,27.19000000,2020-07-17 17:35:59.999,0.05143041,24,11.33000000,0.02143888,0
2020-07-17 17:36:00,0.00189120,0.00189280,0.00189110,0.00189260,130.64000000,2020-07-17 17:36:59.999,0.24722317,21,127.76000000,0.24177520,0
2020-07-17 17:37:00,0.00189270,0.00189280,0.00189200,0.00189210,79.95000000,2020-07-17 17:37:59.999,0.15128067,24,68.65000000,0.12989746,0
2020-07-17 17:38:00,0.00189230,0.00189270,0.00189170,0.00189230,21.43000000,2020-07-17 17:38:59.999,0.04055263,21,10.56000000,0.01998451,0
2020-07-17 17:39:00,0.00189220,0.00189220,0.00189110,0.00189110,3685.17000000,2020-07-17 17:39:59.999,6.96939447,23,4.01000000,0.00758491,0
2020-07-17 17:40:00,0.00189130,0.00189270,0.00189110,0.00189120,294.20000000,2020-07-17 17:40:59.999,0.55644841,79,72.96000000,0.13800762,0
2020-07-17 17:41:00,0.00189160,0.00189290,0.00189120,0.00189160,96.37000000,2020-07-17 17:41:59.999,0.18238682,20,89.67000000,0.16971542,0
2020-07-17 17:42:00,0.00189210,0.00189260,0.00189170,0.00189260,58.38000000,2020-07-17 17:42:59.999,0.11046415,22,28.70000000,0.05430781,0
2020-07-17 17:43:00,0.00189200,0.00189240,0.00189110,0.00189110,287.22000000,2020-07-17 17:43:59.999,0.54340417,40,81.29000000,0.15375428,0
2020-07-17 17:44:00,0.00189120,0.00189320,0.00189110,0.00189320,124.70000000,2020-07-17 17:44:59.999,0.23589056,33,76.19000000,0.14414034,0
2020-07-17 17:45:00,0.00189290,0.00189330,0.00189190,0.00189240,107.13000000,2020-07-17 17:45:59.999,0.20271922,22,10.93000000,0.02068729,0
2020-07-17 17:46:00,0.00189250,0.00189270,0.00189230,0.00189250,71.71000000,2020-07-17 17:46:59.999,0.13570764,17,27.68000000,0.05238530,0
2020-07-17 17:47:00,0.00189240,0.00189250,0.00188940,0.00189030,563.97000000,2020-07-17 17:47:59.999,1.06651955,115,127.20000000,0.24039704,0
2020-07-17 17:48:00,0.00189070,0.00189140,0.00189000,0.00189110,86.06000000,2020-07-17 17:48:59.999,0.16275222,21,64.95000000,0.12283317,0
2020-07-17 17:49:00,0.00189070,0.00189070,0.00188940,0.00189070,30.87000000,2020-07-17 17:49:59.999,0.05835771,20,16.04000000,0.03032512,0
2020-07-17 17:50:00,0.00189000,0.00189070,0.00188940,0.00189070,40.88000000,2020-07-17 17:50:59.999,0.07726838,26,25.70000000,0.04858094,0
2020-07-17 17:51:00,0.00189090,0.00189130,0.00189090,0.00189090,65.26000000,2020-07-17 17:51:59.999,0.12340175,20,20.80000000,0.03933220,0
2020-07-17 17:52:00,0.00189090,0.00189100,0.00189050,0.00189050,57.01000000,2020-07-17 17:52:59.999,0.10779880,17,13.58000000,0.02567709,0
2020-07-17 17:53:00,0.00189050,0.00189050,0.00189000,0.00189010,41.54000000,2020-07-17 17:53:59.999,0.07851866,20,20.69000000,0.03911182,0
2020-07-17 17:54:00,0.00189040,0.00189140,0.00189000,0.00189140,358.85000000,2020-07-17 17:54:59.999,0.67829533,42,164.74000000,0.31142125,0
