__v,_id,activityHotness,coin,createdAt,favoriteCount,hashtags,hotness,id,isRetweeted,language,links,mentions,publishedAt,retweetCount,symbols,twitteratiScore,updatedAt,username
0,5ee0682af6c8390019ea458d,2.2925347571405443,59d21e9b83a0523906a45dc5,2020-06-10T04:57:14.606Z,6,[],73691.08846068307,1270578068671787008,False,und,[],['UplandMe'],2020-06-10T04:46:32.000Z,1,[],0,2020-06-10T04:57:14.606Z,block_one_
0,5edf27016294b7001bcdf233,3.295836866004329,59d21e9b83a0523906a45dc5,2020-06-09T06:06:58.077Z,0,"['blockchain', 'developers', 'opensource', 'EOSIO']",73688.278336866,1270232582500651008,True,en,[],['dfuseio'],2020-06-09T05:53:42.000Z,6,[],0,2020-06-09T06:06:58.077Z,block_one_
0,5eddbefd8c844d0019abfd1a,6.3561076606958915,59d21e9b83a0523906a45dc5,2020-06-08T04:30:53.061Z,0,[],73686.48707988292,1269793050181529600,True,en,[],['voicesociaI'],2020-06-08T00:47:09.000Z,128,[],0,2020-06-08T04:30:53.061Z,block_one_
0,5edf27016294b7001bcdf232,1.2809338454620645,59d21e9b83a0523906a45dc5,2020-06-09T06:06:58.077Z,4,"['webinar', 'smartcontracts']",73686.2768134751,1270233795774406657,False,en,['https://twitter.com/i/web/status/1270233795774406657'],[],2020-06-09T05:58:31.000Z,0,[],0,2020-06-09T06:06:58.077Z,block_one_
0,5edf5b836294b7001bcfb658,0.0,59d21e9b83a0523906a45dc5,2020-06-09T09:50:59.994Z,0,[],73685.61675925925,1270290045136564226,False,en,['https://twitter.com/i/web/status/1270290045136564226'],['pravvy'],2020-06-09T09:42:02.000Z,0,[],0,2020-06-09T09:50:59.994Z,block_one_
0,5ede49c1ef48ea001afe31b3,3.1135153092103742,59d21e9b83a0523906a45dc5,2020-06-08T14:22:57.459Z,10,[],73685.47129308699,1269994793540521985,False,en,['https://twitter.com/i/web/status/1269994793540521985'],['taikainetwork'],2020-06-08T14:08:48.000Z,3,[],0,2020-06-08T14:22:57.459Z,block_one_
0,5ed9b697025d0c0019530897,4.59511985013459,59d21e9b83a0523906a45dc5,2020-06-05T03:05:59.997Z,0,['EOSIO'],73673.09511985013,1268739318895439872,True,en,[],"['eoswriter', 'cryptomandate', 'TheSyedJafri']",2020-06-05T03:00:00.000Z,22,[],0,2020-06-05T03:05:59.997Z,block_one_
0,5ed915510c319500184a27c1,4.394449154672439,59d21e9b83a0523906a45dc5,2020-06-04T15:37:55.173Z,45,"['webinar', 'EOSIO', 'smartcontracts']",73669.97870841392,1268475161696563202,False,en,['https://twitter.com/i/web/status/1268475161696563202'],[],2020-06-04T09:30:20.000Z,9,[],0,2020-06-04T15:37:55.173Z,block_one_
0,5ed7c3e01af3e2001977f23a,2.2925347571405443,59d21e9b83a0523906a45dc5,2020-06-03T15:38:08.271Z,6,[],73663.86609957195,1268111806448300033,False,en,['https://twitter.com/i/web/status/1268111806448300033'],"['dfuseio', 'Eos_Knights', 'prospectorsgame', 'dotkrueger', 'bountyblok', 'WAX_io', 'UplandMe', 'itamgames', 'ultra_io', 'PlayBlankos']",2020-06-03T09:26:29.000Z,1,[],0,2020-06-03T15:38:08.271Z,block_one_
0,5ed5781d8412dc0018441075,2.0918640616783932,59d21e9b83a0523906a45dc5,2020-06-01T21:50:22.267Z,4,['EOSIOHackathon'],73657.7253362839,1267573651601346563,False,en,['https://twitter.com/i/web/status/1267573651601346563'],[],2020-06-01T21:48:03.000Z,1,[],0,2020-06-01T21:50:22.267Z,block_one_
0,5ed4a263d570ef001b4ad80e,4.529368472571809,59d21e9b83a0523906a45dc5,2020-06-01T06:38:27.495Z,43,['EOSIOHackathon'],73654.77381291702,1267085422506602497,False,en,['https://eosiohackathon.devpost.com/rules'],[],2020-05-31T13:28:00.000Z,12,[],0,2020-06-01T06:38:27.495Z,block_one_
0,5ed1187674ac7500198aaa52,3.295836866004329,59d21e9b83a0523906a45dc5,2020-05-29T14:13:10.892Z,10,"['Blockchain', 'EOSIOChallenge']",73645.65736464378,1266371254287663104,False,en,['https://twitter.com/i/web/status/1266371254287663104'],[],2020-05-29T14:10:09.000Z,4,[],0,2020-05-29T14:13:10.892Z,block_one_
